PING 10.0.0.2 (10.0.0.2) 56(84) bytes of data.
64 bytes from 10.0.0.2: icmp_seq=253 ttl=64 time=24.5 ms
64 bytes from 10.0.0.2: icmp_seq=255 ttl=64 time=26.4 ms
64 bytes from 10.0.0.2: icmp_seq=257 ttl=64 time=25.6 ms
64 bytes from 10.0.0.2: icmp_seq=258 ttl=64 time=28.9 ms
64 bytes from 10.0.0.2: icmp_seq=260 ttl=64 time=28.9 ms
64 bytes from 10.0.0.2: icmp_seq=266 ttl=64 time=26.4 ms
64 bytes from 10.0.0.2: icmp_seq=267 ttl=64 time=26.2 ms
64 bytes from 10.0.0.2: icmp_seq=269 ttl=64 time=27.8 ms
64 bytes from 10.0.0.2: icmp_seq=272 ttl=64 time=24.5 ms
64 bytes from 10.0.0.2: icmp_seq=274 ttl=64 time=25.8 ms
64 bytes from 10.0.0.2: icmp_seq=276 ttl=64 time=26.4 ms
64 bytes from 10.0.0.2: icmp_seq=277 ttl=64 time=30.3 ms
64 bytes from 10.0.0.2: icmp_seq=278 ttl=64 time=27.7 ms
64 bytes from 10.0.0.2: icmp_seq=280 ttl=64 time=27.4 ms
64 bytes from 10.0.0.2: icmp_seq=281 ttl=64 time=32.3 ms
64 bytes from 10.0.0.2: icmp_seq=286 ttl=64 time=29.1 ms
64 bytes from 10.0.0.2: icmp_seq=289 ttl=64 time=32.1 ms
64 bytes from 10.0.0.2: icmp_seq=290 ttl=64 time=23.5 ms
64 bytes from 10.0.0.2: icmp_seq=292 ttl=64 time=26.4 ms
64 bytes from 10.0.0.2: icmp_seq=293 ttl=64 time=33.5 ms
64 bytes from 10.0.0.2: icmp_seq=297 ttl=64 time=28.3 ms
64 bytes from 10.0.0.2: icmp_seq=300 ttl=64 time=25.1 ms
64 bytes from 10.0.0.2: icmp_seq=302 ttl=64 time=28.3 ms
64 bytes from 10.0.0.2: icmp_seq=303 ttl=64 time=31.3 ms
64 bytes from 10.0.0.2: icmp_seq=304 ttl=64 time=28.5 ms
64 bytes from 10.0.0.2: icmp_seq=305 ttl=64 time=26.2 ms
64 bytes from 10.0.0.2: icmp_seq=309 ttl=64 time=27.4 ms
64 bytes from 10.0.0.2: icmp_seq=311 ttl=64 time=36.2 ms
64 bytes from 10.0.0.2: icmp_seq=312 ttl=64 time=30.1 ms
64 bytes from 10.0.0.2: icmp_seq=313 ttl=64 time=28.2 ms
64 bytes from 10.0.0.2: icmp_seq=314 ttl=64 time=30.9 ms
64 bytes from 10.0.0.2: icmp_seq=317 ttl=64 time=27.0 ms
64 bytes from 10.0.0.2: icmp_seq=319 ttl=64 time=26.5 ms
64 bytes from 10.0.0.2: icmp_seq=324 ttl=64 time=32.5 ms
64 bytes from 10.0.0.2: icmp_seq=328 ttl=64 time=30.0 ms
64 bytes from 10.0.0.2: icmp_seq=329 ttl=64 time=32.5 ms
64 bytes from 10.0.0.2: icmp_seq=330 ttl=64 time=30.0 ms
64 bytes from 10.0.0.2: icmp_seq=331 ttl=64 time=31.5 ms
64 bytes from 10.0.0.2: icmp_seq=334 ttl=64 time=30.4 ms
64 bytes from 10.0.0.2: icmp_seq=335 ttl=64 time=26.6 ms
64 bytes from 10.0.0.2: icmp_seq=337 ttl=64 time=29.2 ms
64 bytes from 10.0.0.2: icmp_seq=339 ttl=64 time=30.1 ms
64 bytes from 10.0.0.2: icmp_seq=341 ttl=64 time=34.7 ms
64 bytes from 10.0.0.2: icmp_seq=342 ttl=64 time=30.6 ms
64 bytes from 10.0.0.2: icmp_seq=345 ttl=64 time=25.9 ms
64 bytes from 10.0.0.2: icmp_seq=349 ttl=64 time=29.3 ms
64 bytes from 10.0.0.2: icmp_seq=361 ttl=64 time=24.2 ms
64 bytes from 10.0.0.2: icmp_seq=362 ttl=64 time=32.4 ms
64 bytes from 10.0.0.2: icmp_seq=363 ttl=64 time=26.5 ms
64 bytes from 10.0.0.2: icmp_seq=368 ttl=64 time=24.9 ms
64 bytes from 10.0.0.2: icmp_seq=369 ttl=64 time=31.3 ms
64 bytes from 10.0.0.2: icmp_seq=371 ttl=64 time=28.3 ms
64 bytes from 10.0.0.2: icmp_seq=372 ttl=64 time=27.3 ms
64 bytes from 10.0.0.2: icmp_seq=373 ttl=64 time=28.6 ms
64 bytes from 10.0.0.2: icmp_seq=377 ttl=64 time=26.0 ms
64 bytes from 10.0.0.2: icmp_seq=379 ttl=64 time=29.6 ms
64 bytes from 10.0.0.2: icmp_seq=382 ttl=64 time=23.5 ms
64 bytes from 10.0.0.2: icmp_seq=385 ttl=64 time=23.4 ms
64 bytes from 10.0.0.2: icmp_seq=386 ttl=64 time=24.6 ms
64 bytes from 10.0.0.2: icmp_seq=389 ttl=64 time=30.1 ms
64 bytes from 10.0.0.2: icmp_seq=395 ttl=64 time=24.1 ms
64 bytes from 10.0.0.2: icmp_seq=396 ttl=64 time=31.2 ms
64 bytes from 10.0.0.2: icmp_seq=397 ttl=64 time=29.6 ms
64 bytes from 10.0.0.2: icmp_seq=399 ttl=64 time=28.5 ms
64 bytes from 10.0.0.2: icmp_seq=401 ttl=64 time=24.3 ms
64 bytes from 10.0.0.2: icmp_seq=405 ttl=64 time=31.1 ms
64 bytes from 10.0.0.2: icmp_seq=410 ttl=64 time=32.1 ms
64 bytes from 10.0.0.2: icmp_seq=412 ttl=64 time=26.8 ms
64 bytes from 10.0.0.2: icmp_seq=414 ttl=64 time=28.0 ms
64 bytes from 10.0.0.2: icmp_seq=415 ttl=64 time=33.2 ms
64 bytes from 10.0.0.2: icmp_seq=417 ttl=64 time=33.2 ms
64 bytes from 10.0.0.2: icmp_seq=418 ttl=64 time=33.2 ms
64 bytes from 10.0.0.2: icmp_seq=419 ttl=64 time=28.8 ms
64 bytes from 10.0.0.2: icmp_seq=421 ttl=64 time=30.1 ms
64 bytes from 10.0.0.2: icmp_seq=422 ttl=64 time=32.9 ms
64 bytes from 10.0.0.2: icmp_seq=427 ttl=64 time=27.3 ms
64 bytes from 10.0.0.2: icmp_seq=428 ttl=64 time=26.9 ms
64 bytes from 10.0.0.2: icmp_seq=429 ttl=64 time=29.0 ms
64 bytes from 10.0.0.2: icmp_seq=430 ttl=64 time=27.6 ms
64 bytes from 10.0.0.2: icmp_seq=431 ttl=64 time=26.5 ms
64 bytes from 10.0.0.2: icmp_seq=432 ttl=64 time=28.2 ms
64 bytes from 10.0.0.2: icmp_seq=434 ttl=64 time=25.2 ms
64 bytes from 10.0.0.2: icmp_seq=435 ttl=64 time=32.6 ms
64 bytes from 10.0.0.2: icmp_seq=437 ttl=64 time=29.0 ms
64 bytes from 10.0.0.2: icmp_seq=441 ttl=64 time=31.6 ms
64 bytes from 10.0.0.2: icmp_seq=442 ttl=64 time=30.4 ms
64 bytes from 10.0.0.2: icmp_seq=445 ttl=64 time=34.4 ms
64 bytes from 10.0.0.2: icmp_seq=446 ttl=64 time=29.3 ms
64 bytes from 10.0.0.2: icmp_seq=450 ttl=64 time=26.9 ms
64 bytes from 10.0.0.2: icmp_seq=452 ttl=64 time=30.6 ms
64 bytes from 10.0.0.2: icmp_seq=454 ttl=64 time=35.6 ms
64 bytes from 10.0.0.2: icmp_seq=455 ttl=64 time=36.1 ms
64 bytes from 10.0.0.2: icmp_seq=456 ttl=64 time=31.4 ms
64 bytes from 10.0.0.2: icmp_seq=457 ttl=64 time=30.1 ms
64 bytes from 10.0.0.2: icmp_seq=458 ttl=64 time=29.7 ms
64 bytes from 10.0.0.2: icmp_seq=459 ttl=64 time=30.4 ms
64 bytes from 10.0.0.2: icmp_seq=467 ttl=64 time=31.2 ms
64 bytes from 10.0.0.2: icmp_seq=468 ttl=64 time=31.2 ms
64 bytes from 10.0.0.2: icmp_seq=469 ttl=64 time=29.7 ms
64 bytes from 10.0.0.2: icmp_seq=470 ttl=64 time=31.1 ms
64 bytes from 10.0.0.2: icmp_seq=471 ttl=64 time=34.3 ms
64 bytes from 10.0.0.2: icmp_seq=475 ttl=64 time=30.4 ms
64 bytes from 10.0.0.2: icmp_seq=476 ttl=64 time=32.4 ms
64 bytes from 10.0.0.2: icmp_seq=478 ttl=64 time=31.5 ms
64 bytes from 10.0.0.2: icmp_seq=479 ttl=64 time=31.4 ms
64 bytes from 10.0.0.2: icmp_seq=480 ttl=64 time=29.3 ms
64 bytes from 10.0.0.2: icmp_seq=481 ttl=64 time=32.3 ms
64 bytes from 10.0.0.2: icmp_seq=483 ttl=64 time=24.5 ms
64 bytes from 10.0.0.2: icmp_seq=485 ttl=64 time=29.7 ms
64 bytes from 10.0.0.2: icmp_seq=488 ttl=64 time=32.0 ms
64 bytes from 10.0.0.2: icmp_seq=489 ttl=64 time=33.4 ms
64 bytes from 10.0.0.2: icmp_seq=490 ttl=64 time=29.0 ms
64 bytes from 10.0.0.2: icmp_seq=491 ttl=64 time=30.0 ms
64 bytes from 10.0.0.2: icmp_seq=495 ttl=64 time=29.0 ms
64 bytes from 10.0.0.2: icmp_seq=498 ttl=64 time=29.7 ms
64 bytes from 10.0.0.2: icmp_seq=500 ttl=64 time=26.4 ms
64 bytes from 10.0.0.2: icmp_seq=501 ttl=64 time=32.3 ms
64 bytes from 10.0.0.2: icmp_seq=504 ttl=64 time=28.3 ms
64 bytes from 10.0.0.2: icmp_seq=508 ttl=64 time=31.4 ms
64 bytes from 10.0.0.2: icmp_seq=509 ttl=64 time=32.3 ms
64 bytes from 10.0.0.2: icmp_seq=511 ttl=64 time=33.4 ms
64 bytes from 10.0.0.2: icmp_seq=512 ttl=64 time=33.4 ms
64 bytes from 10.0.0.2: icmp_seq=514 ttl=64 time=33.9 ms
64 bytes from 10.0.0.2: icmp_seq=515 ttl=64 time=30.1 ms
64 bytes from 10.0.0.2: icmp_seq=520 ttl=64 time=28.2 ms
64 bytes from 10.0.0.2: icmp_seq=522 ttl=64 time=29.0 ms
64 bytes from 10.0.0.2: icmp_seq=523 ttl=64 time=28.5 ms
64 bytes from 10.0.0.2: icmp_seq=528 ttl=64 time=33.8 ms
64 bytes from 10.0.0.2: icmp_seq=530 ttl=64 time=32.3 ms
64 bytes from 10.0.0.2: icmp_seq=531 ttl=64 time=34.7 ms
64 bytes from 10.0.0.2: icmp_seq=533 ttl=64 time=31.1 ms
64 bytes from 10.0.0.2: icmp_seq=534 ttl=64 time=35.3 ms
64 bytes from 10.0.0.2: icmp_seq=535 ttl=64 time=32.4 ms
64 bytes from 10.0.0.2: icmp_seq=536 ttl=64 time=26.4 ms
64 bytes from 10.0.0.2: icmp_seq=538 ttl=64 time=27.6 ms
64 bytes from 10.0.0.2: icmp_seq=542 ttl=64 time=33.9 ms
64 bytes from 10.0.0.2: icmp_seq=544 ttl=64 time=27.8 ms
64 bytes from 10.0.0.2: icmp_seq=546 ttl=64 time=30.3 ms
64 bytes from 10.0.0.2: icmp_seq=547 ttl=64 time=27.7 ms
64 bytes from 10.0.0.2: icmp_seq=550 ttl=64 time=32.0 ms
64 bytes from 10.0.0.2: icmp_seq=551 ttl=64 time=32.3 ms
64 bytes from 10.0.0.2: icmp_seq=554 ttl=64 time=28.5 ms
64 bytes from 10.0.0.2: icmp_seq=556 ttl=64 time=27.4 ms
64 bytes from 10.0.0.2: icmp_seq=557 ttl=64 time=33.3 ms
64 bytes from 10.0.0.2: icmp_seq=559 ttl=64 time=27.3 ms
64 bytes from 10.0.0.2: icmp_seq=563 ttl=64 time=32.3 ms
64 bytes from 10.0.0.2: icmp_seq=565 ttl=64 time=33.9 ms
64 bytes from 10.0.0.2: icmp_seq=566 ttl=64 time=32.3 ms
64 bytes from 10.0.0.2: icmp_seq=567 ttl=64 time=31.6 ms
64 bytes from 10.0.0.2: icmp_seq=568 ttl=64 time=33.1 ms
64 bytes from 10.0.0.2: icmp_seq=573 ttl=64 time=32.3 ms
64 bytes from 10.0.0.2: icmp_seq=575 ttl=64 time=27.4 ms
64 bytes from 10.0.0.2: icmp_seq=581 ttl=64 time=27.9 ms
64 bytes from 10.0.0.2: icmp_seq=582 ttl=64 time=35.0 ms
64 bytes from 10.0.0.2: icmp_seq=584 ttl=64 time=36.1 ms
64 bytes from 10.0.0.2: icmp_seq=586 ttl=64 time=38.1 ms
64 bytes from 10.0.0.2: icmp_seq=588 ttl=64 time=28.9 ms
64 bytes from 10.0.0.2: icmp_seq=592 ttl=64 time=34.0 ms
64 bytes from 10.0.0.2: icmp_seq=593 ttl=64 time=35.3 ms
64 bytes from 10.0.0.2: icmp_seq=594 ttl=64 time=32.7 ms
64 bytes from 10.0.0.2: icmp_seq=595 ttl=64 time=20.6 ms
64 bytes from 10.0.0.2: icmp_seq=596 ttl=64 time=0.121 ms
64 bytes from 10.0.0.2: icmp_seq=597 ttl=64 time=0.151 ms
64 bytes from 10.0.0.2: icmp_seq=598 ttl=64 time=0.118 ms
64 bytes from 10.0.0.2: icmp_seq=599 ttl=64 time=0.420 ms
64 bytes from 10.0.0.2: icmp_seq=600 ttl=64 time=0.291 ms
64 bytes from 10.0.0.2: icmp_seq=601 ttl=64 time=0.137 ms
64 bytes from 10.0.0.2: icmp_seq=602 ttl=64 time=0.289 ms
64 bytes from 10.0.0.2: icmp_seq=603 ttl=64 time=0.138 ms
64 bytes from 10.0.0.2: icmp_seq=604 ttl=64 time=0.168 ms
64 bytes from 10.0.0.2: icmp_seq=605 ttl=64 time=0.136 ms
64 bytes from 10.0.0.2: icmp_seq=606 ttl=64 time=1.98 ms
64 bytes from 10.0.0.2: icmp_seq=607 ttl=64 time=0.270 ms
64 bytes from 10.0.0.2: icmp_seq=608 ttl=64 time=0.371 ms
64 bytes from 10.0.0.2: icmp_seq=609 ttl=64 time=0.328 ms
64 bytes from 10.0.0.2: icmp_seq=610 ttl=64 time=0.383 ms
64 bytes from 10.0.0.2: icmp_seq=611 ttl=64 time=0.297 ms
64 bytes from 10.0.0.2: icmp_seq=612 ttl=64 time=0.163 ms
64 bytes from 10.0.0.2: icmp_seq=613 ttl=64 time=0.171 ms
64 bytes from 10.0.0.2: icmp_seq=614 ttl=64 time=0.157 ms
64 bytes from 10.0.0.2: icmp_seq=615 ttl=64 time=0.443 ms
64 bytes from 10.0.0.2: icmp_seq=616 ttl=64 time=0.153 ms
64 bytes from 10.0.0.2: icmp_seq=617 ttl=64 time=0.144 ms
64 bytes from 10.0.0.2: icmp_seq=618 ttl=64 time=0.143 ms
64 bytes from 10.0.0.2: icmp_seq=619 ttl=64 time=0.428 ms
64 bytes from 10.0.0.2: icmp_seq=620 ttl=64 time=0.182 ms
64 bytes from 10.0.0.2: icmp_seq=621 ttl=64 time=0.155 ms
64 bytes from 10.0.0.2: icmp_seq=622 ttl=64 time=0.201 ms
64 bytes from 10.0.0.2: icmp_seq=623 ttl=64 time=0.207 ms
64 bytes from 10.0.0.2: icmp_seq=624 ttl=64 time=0.133 ms
64 bytes from 10.0.0.2: icmp_seq=625 ttl=64 time=0.770 ms
64 bytes from 10.0.0.2: icmp_seq=626 ttl=64 time=0.136 ms
64 bytes from 10.0.0.2: icmp_seq=627 ttl=64 time=0.243 ms
64 bytes from 10.0.0.2: icmp_seq=628 ttl=64 time=0.395 ms
64 bytes from 10.0.0.2: icmp_seq=629 ttl=64 time=0.387 ms
64 bytes from 10.0.0.2: icmp_seq=630 ttl=64 time=0.366 ms
64 bytes from 10.0.0.2: icmp_seq=631 ttl=64 time=0.162 ms
64 bytes from 10.0.0.2: icmp_seq=632 ttl=64 time=0.201 ms
64 bytes from 10.0.0.2: icmp_seq=633 ttl=64 time=0.176 ms
64 bytes from 10.0.0.2: icmp_seq=634 ttl=64 time=0.193 ms
64 bytes from 10.0.0.2: icmp_seq=635 ttl=64 time=0.190 ms
64 bytes from 10.0.0.2: icmp_seq=636 ttl=64 time=0.180 ms
64 bytes from 10.0.0.2: icmp_seq=637 ttl=64 time=0.215 ms
64 bytes from 10.0.0.2: icmp_seq=638 ttl=64 time=0.207 ms
64 bytes from 10.0.0.2: icmp_seq=639 ttl=64 time=0.193 ms
64 bytes from 10.0.0.2: icmp_seq=640 ttl=64 time=0.199 ms
