PING 10.0.0.2 (10.0.0.2) 56(84) bytes of data.
64 bytes from 10.0.0.2: icmp_seq=616 ttl=64 time=0.408 ms
64 bytes from 10.0.0.2: icmp_seq=617 ttl=64 time=0.433 ms
64 bytes from 10.0.0.2: icmp_seq=618 ttl=64 time=1.40 ms
64 bytes from 10.0.0.2: icmp_seq=619 ttl=64 time=0.500 ms
64 bytes from 10.0.0.2: icmp_seq=620 ttl=64 time=0.504 ms
64 bytes from 10.0.0.2: icmp_seq=621 ttl=64 time=0.418 ms
64 bytes from 10.0.0.2: icmp_seq=622 ttl=64 time=0.396 ms
64 bytes from 10.0.0.2: icmp_seq=623 ttl=64 time=0.441 ms
64 bytes from 10.0.0.2: icmp_seq=624 ttl=64 time=0.335 ms
64 bytes from 10.0.0.2: icmp_seq=625 ttl=64 time=0.545 ms
64 bytes from 10.0.0.2: icmp_seq=626 ttl=64 time=0.453 ms
64 bytes from 10.0.0.2: icmp_seq=627 ttl=64 time=0.463 ms
64 bytes from 10.0.0.2: icmp_seq=628 ttl=64 time=1.19 ms
64 bytes from 10.0.0.2: icmp_seq=629 ttl=64 time=0.495 ms
64 bytes from 10.0.0.2: icmp_seq=631 ttl=64 time=0.416 ms
64 bytes from 10.0.0.2: icmp_seq=632 ttl=64 time=0.425 ms
64 bytes from 10.0.0.2: icmp_seq=633 ttl=64 time=0.408 ms
64 bytes from 10.0.0.2: icmp_seq=634 ttl=64 time=0.299 ms
64 bytes from 10.0.0.2: icmp_seq=635 ttl=64 time=0.432 ms
64 bytes from 10.0.0.2: icmp_seq=636 ttl=64 time=0.453 ms
64 bytes from 10.0.0.2: icmp_seq=637 ttl=64 time=0.432 ms
64 bytes from 10.0.0.2: icmp_seq=638 ttl=64 time=1.18 ms
64 bytes from 10.0.0.2: icmp_seq=639 ttl=64 time=1.11 ms
64 bytes from 10.0.0.2: icmp_seq=640 ttl=64 time=0.514 ms
64 bytes from 10.0.0.2: icmp_seq=641 ttl=64 time=0.334 ms
64 bytes from 10.0.0.2: icmp_seq=642 ttl=64 time=0.432 ms
64 bytes from 10.0.0.2: icmp_seq=643 ttl=64 time=0.503 ms
64 bytes from 10.0.0.2: icmp_seq=644 ttl=64 time=0.384 ms
64 bytes from 10.0.0.2: icmp_seq=645 ttl=64 time=0.476 ms
64 bytes from 10.0.0.2: icmp_seq=646 ttl=64 time=0.376 ms
64 bytes from 10.0.0.2: icmp_seq=647 ttl=64 time=0.509 ms
64 bytes from 10.0.0.2: icmp_seq=648 ttl=64 time=0.364 ms
64 bytes from 10.0.0.2: icmp_seq=649 ttl=64 time=0.752 ms
64 bytes from 10.0.0.2: icmp_seq=651 ttl=64 time=0.280 ms
64 bytes from 10.0.0.2: icmp_seq=652 ttl=64 time=0.446 ms
64 bytes from 10.0.0.2: icmp_seq=653 ttl=64 time=0.432 ms
64 bytes from 10.0.0.2: icmp_seq=654 ttl=64 time=0.407 ms
64 bytes from 10.0.0.2: icmp_seq=655 ttl=64 time=0.543 ms
64 bytes from 10.0.0.2: icmp_seq=656 ttl=64 time=0.401 ms
64 bytes from 10.0.0.2: icmp_seq=657 ttl=64 time=0.478 ms
64 bytes from 10.0.0.2: icmp_seq=658 ttl=64 time=1.38 ms
64 bytes from 10.0.0.2: icmp_seq=659 ttl=64 time=1.07 ms
64 bytes from 10.0.0.2: icmp_seq=660 ttl=64 time=0.443 ms
64 bytes from 10.0.0.2: icmp_seq=661 ttl=64 time=0.467 ms
64 bytes from 10.0.0.2: icmp_seq=662 ttl=64 time=0.414 ms
64 bytes from 10.0.0.2: icmp_seq=663 ttl=64 time=0.396 ms
