PING 10.0.0.3 (10.0.0.3) 56(84) bytes of data.
64 bytes from 10.0.0.3: icmp_seq=329 ttl=64 time=0.412 ms
64 bytes from 10.0.0.3: icmp_seq=330 ttl=64 time=0.184 ms
64 bytes from 10.0.0.3: icmp_seq=331 ttl=64 time=0.556 ms
64 bytes from 10.0.0.3: icmp_seq=332 ttl=64 time=1.52 ms
64 bytes from 10.0.0.3: icmp_seq=333 ttl=64 time=0.407 ms
64 bytes from 10.0.0.3: icmp_seq=334 ttl=64 time=0.264 ms
64 bytes from 10.0.0.3: icmp_seq=335 ttl=64 time=0.237 ms
64 bytes from 10.0.0.3: icmp_seq=336 ttl=64 time=0.301 ms
64 bytes from 10.0.0.3: icmp_seq=337 ttl=64 time=0.338 ms
64 bytes from 10.0.0.3: icmp_seq=338 ttl=64 time=0.234 ms
64 bytes from 10.0.0.3: icmp_seq=339 ttl=64 time=0.221 ms
64 bytes from 10.0.0.3: icmp_seq=340 ttl=64 time=0.234 ms
64 bytes from 10.0.0.3: icmp_seq=341 ttl=64 time=0.159 ms
64 bytes from 10.0.0.3: icmp_seq=342 ttl=64 time=0.229 ms
64 bytes from 10.0.0.3: icmp_seq=343 ttl=64 time=0.245 ms
64 bytes from 10.0.0.3: icmp_seq=344 ttl=64 time=0.154 ms
64 bytes from 10.0.0.3: icmp_seq=345 ttl=64 time=0.227 ms
64 bytes from 10.0.0.3: icmp_seq=346 ttl=64 time=0.157 ms
64 bytes from 10.0.0.3: icmp_seq=347 ttl=64 time=0.177 ms
64 bytes from 10.0.0.3: icmp_seq=348 ttl=64 time=0.185 ms
64 bytes from 10.0.0.3: icmp_seq=349 ttl=64 time=0.269 ms
64 bytes from 10.0.0.3: icmp_seq=350 ttl=64 time=0.198 ms
64 bytes from 10.0.0.3: icmp_seq=351 ttl=64 time=0.173 ms
64 bytes from 10.0.0.3: icmp_seq=352 ttl=64 time=0.188 ms
64 bytes from 10.0.0.3: icmp_seq=353 ttl=64 time=0.196 ms
64 bytes from 10.0.0.3: icmp_seq=354 ttl=64 time=0.253 ms
64 bytes from 10.0.0.3: icmp_seq=355 ttl=64 time=0.269 ms
