PING 10.0.0.2 (10.0.0.2) 56(84) bytes of data.
64 bytes from 10.0.0.2: icmp_seq=555 ttl=64 time=38.9 ms
64 bytes from 10.0.0.2: icmp_seq=557 ttl=64 time=32.1 ms
64 bytes from 10.0.0.2: icmp_seq=558 ttl=64 time=30.0 ms
64 bytes from 10.0.0.2: icmp_seq=559 ttl=64 time=38.5 ms
64 bytes from 10.0.0.2: icmp_seq=561 ttl=64 time=28.6 ms
64 bytes from 10.0.0.2: icmp_seq=564 ttl=64 time=32.3 ms
64 bytes from 10.0.0.2: icmp_seq=567 ttl=64 time=32.6 ms
64 bytes from 10.0.0.2: icmp_seq=568 ttl=64 time=30.7 ms
64 bytes from 10.0.0.2: icmp_seq=569 ttl=64 time=35.3 ms
64 bytes from 10.0.0.2: icmp_seq=571 ttl=64 time=29.9 ms
64 bytes from 10.0.0.2: icmp_seq=572 ttl=64 time=30.7 ms
64 bytes from 10.0.0.2: icmp_seq=574 ttl=64 time=37.7 ms
64 bytes from 10.0.0.2: icmp_seq=576 ttl=64 time=28.2 ms
64 bytes from 10.0.0.2: icmp_seq=578 ttl=64 time=33.0 ms
64 bytes from 10.0.0.2: icmp_seq=579 ttl=64 time=32.4 ms
64 bytes from 10.0.0.2: icmp_seq=580 ttl=64 time=29.0 ms
64 bytes from 10.0.0.2: icmp_seq=581 ttl=64 time=35.4 ms
64 bytes from 10.0.0.2: icmp_seq=583 ttl=64 time=29.6 ms
64 bytes from 10.0.0.2: icmp_seq=584 ttl=64 time=30.1 ms
64 bytes from 10.0.0.2: icmp_seq=585 ttl=64 time=32.2 ms
64 bytes from 10.0.0.2: icmp_seq=587 ttl=64 time=22.4 ms
64 bytes from 10.0.0.2: icmp_seq=588 ttl=64 time=36.8 ms
64 bytes from 10.0.0.2: icmp_seq=589 ttl=64 time=28.2 ms
64 bytes from 10.0.0.2: icmp_seq=590 ttl=64 time=29.3 ms
64 bytes from 10.0.0.2: icmp_seq=592 ttl=64 time=34.7 ms
64 bytes from 10.0.0.2: icmp_seq=593 ttl=64 time=31.2 ms
64 bytes from 10.0.0.2: icmp_seq=595 ttl=64 time=33.6 ms
64 bytes from 10.0.0.2: icmp_seq=596 ttl=64 time=29.6 ms
64 bytes from 10.0.0.2: icmp_seq=597 ttl=64 time=28.7 ms
64 bytes from 10.0.0.2: icmp_seq=601 ttl=64 time=27.8 ms
64 bytes from 10.0.0.2: icmp_seq=602 ttl=64 time=31.8 ms
64 bytes from 10.0.0.2: icmp_seq=603 ttl=64 time=34.3 ms
64 bytes from 10.0.0.2: icmp_seq=604 ttl=64 time=39.0 ms
64 bytes from 10.0.0.2: icmp_seq=605 ttl=64 time=38.5 ms
64 bytes from 10.0.0.2: icmp_seq=606 ttl=64 time=28.4 ms
64 bytes from 10.0.0.2: icmp_seq=607 ttl=64 time=29.5 ms
64 bytes from 10.0.0.2: icmp_seq=611 ttl=64 time=17.8 ms
64 bytes from 10.0.0.2: icmp_seq=612 ttl=64 time=19.4 ms
64 bytes from 10.0.0.2: icmp_seq=613 ttl=64 time=10.4 ms
64 bytes from 10.0.0.2: icmp_seq=614 ttl=64 time=0.391 ms
64 bytes from 10.0.0.2: icmp_seq=615 ttl=64 time=0.400 ms
64 bytes from 10.0.0.2: icmp_seq=616 ttl=64 time=0.548 ms
64 bytes from 10.0.0.2: icmp_seq=617 ttl=64 time=0.499 ms
64 bytes from 10.0.0.2: icmp_seq=618 ttl=64 time=0.498 ms
64 bytes from 10.0.0.2: icmp_seq=619 ttl=64 time=0.556 ms
64 bytes from 10.0.0.2: icmp_seq=620 ttl=64 time=0.479 ms
64 bytes from 10.0.0.2: icmp_seq=621 ttl=64 time=0.468 ms
64 bytes from 10.0.0.2: icmp_seq=622 ttl=64 time=0.964 ms
64 bytes from 10.0.0.2: icmp_seq=623 ttl=64 time=1.35 ms
64 bytes from 10.0.0.2: icmp_seq=624 ttl=64 time=0.501 ms
64 bytes from 10.0.0.2: icmp_seq=626 ttl=64 time=0.558 ms
64 bytes from 10.0.0.2: icmp_seq=627 ttl=64 time=0.433 ms
64 bytes from 10.0.0.2: icmp_seq=629 ttl=64 time=0.526 ms
64 bytes from 10.0.0.2: icmp_seq=631 ttl=64 time=0.443 ms
64 bytes from 10.0.0.2: icmp_seq=632 ttl=64 time=0.471 ms
64 bytes from 10.0.0.2: icmp_seq=633 ttl=64 time=0.430 ms
64 bytes from 10.0.0.2: icmp_seq=634 ttl=64 time=1.81 ms
64 bytes from 10.0.0.2: icmp_seq=635 ttl=64 time=0.454 ms
64 bytes from 10.0.0.2: icmp_seq=636 ttl=64 time=0.406 ms
64 bytes from 10.0.0.2: icmp_seq=637 ttl=64 time=0.637 ms
64 bytes from 10.0.0.2: icmp_seq=638 ttl=64 time=0.405 ms
64 bytes from 10.0.0.2: icmp_seq=639 ttl=64 time=0.468 ms
64 bytes from 10.0.0.2: icmp_seq=640 ttl=64 time=0.392 ms
64 bytes from 10.0.0.2: icmp_seq=641 ttl=64 time=0.360 ms
64 bytes from 10.0.0.2: icmp_seq=642 ttl=64 time=1.03 ms
64 bytes from 10.0.0.2: icmp_seq=643 ttl=64 time=0.363 ms
64 bytes from 10.0.0.2: icmp_seq=644 ttl=64 time=2.10 ms
64 bytes from 10.0.0.2: icmp_seq=645 ttl=64 time=0.507 ms
64 bytes from 10.0.0.2: icmp_seq=646 ttl=64 time=0.418 ms
64 bytes from 10.0.0.2: icmp_seq=647 ttl=64 time=0.339 ms
64 bytes from 10.0.0.2: icmp_seq=649 ttl=64 time=0.491 ms
64 bytes from 10.0.0.2: icmp_seq=650 ttl=64 time=0.405 ms
64 bytes from 10.0.0.2: icmp_seq=651 ttl=64 time=0.425 ms
64 bytes from 10.0.0.2: icmp_seq=652 ttl=64 time=0.404 ms
64 bytes from 10.0.0.2: icmp_seq=653 ttl=64 time=0.473 ms
64 bytes from 10.0.0.2: icmp_seq=654 ttl=64 time=0.447 ms
64 bytes from 10.0.0.2: icmp_seq=655 ttl=64 time=0.588 ms
